D_WEEK_SEQ1|ROUND(SUN_SALES1/SUN_SALES2,2)|ROUND(MON_SALES1/MON_SALES2,2)|ROUND(TUE_SALES1/TUE_SALES2,2)|ROUND(WED_SALES1/WED_SALES2,2)|ROUND(THU_SALES1/THU_SALES2,2)|ROUND(FRI_SALES1/FRI_SALES2,2)|ROUND(SAT_SALES1/SAT_SALES2,2)|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5311|1.38|.59|1.94|.47|.24|.73|.57|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5312|.82|.12|2.36|.72|1.73|.39|2.29|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5313|.04|.63|.47|3.53|.75|.75|.67|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5314|.85|1.08|.9|.74|1.04|.19|.48|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5315|1.11|.63|1.06|.79|.94|.81|.63|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5316|.77|1.19|.85|1.15|1.06|1.42|.69|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5317|.76|1.18|.85|1.33|1.16|.35|.85|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5318|.85|.83|.99|.48|.81|1.07|3.16|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5319|1.54|.53|1.99|2.05|.91|.75|.65|
 5320|.77|.96|.52|.77|1.89|1.9|.97|
